datetime,open,high,low,close,atr_pct,confluence,regime,signal,entry_price,exit_price,exit_time,movement_pct,result
2026-01-07 19:30:00,1.27494,1.27608,1.2749,1.27564,0.1475,0,DOWN,HOLD,,,,,
2026-01-07 19:45:00,1.2752,1.27622,1.27471,1.27481,0.1478,0,DOWN,HOLD,,,,,
2026-01-07 20:00:00,1.27444,1.27492,1.27373,1.27448,0.147,2,DOWN,BUY (BULLISH),1.27448,1.274607448,2026-01-07 20:15:00,0.04,WIN ✅ (+0.01%)
2026-01-07 20:15:00,1.27422,1.27465,1.27336,1.27387,0.1434,1,DOWN,HOLD,,,,,
2026-01-07 20:30:00,1.27468,1.27496,1.27326,1.27394,0.1402,1,DOWN,HOLD,,,,,
2026-01-07 20:45:00,1.27342,1.27473,1.27259,1.27276,0.1428,0,DOWN,HOLD,,,,,
2026-01-07 21:00:00,1.27283,1.27479,1.27264,1.27355,0.1448,0,DOWN,HOLD,,,,,
2026-01-07 21:15:00,1.27353,1.27441,1.27193,1.27371,0.1494,2,DOWN,BUY (BULLISH),1.27371,1.273837371,2026-01-07 21:30:00,0.12,WIN ✅ (+0.01%)
2026-01-07 21:30:00,1.27295,1.27492,1.27288,1.27464,0.1516,0,DOWN,HOLD,,,,,
2026-01-07 21:45:00,1.27476,1.2752,1.27402,1.27426,0.146,0,DOWN,HOLD,,,,,
2026-01-07 22:00:00,1.27399,1.27469,1.27208,1.27368,0.1506,0,DOWN,HOLD,,,,,
2026-01-07 22:15:00,1.27418,1.27448,1.27255,1.27299,0.1498,0,DOWN,HOLD,,,,,
2026-01-07 22:30:00,1.27322,1.27399,1.27292,1.27368,0.1424,0,DOWN,HOLD,,,,,
2026-01-07 22:45:00,1.27416,1.27489,1.27285,1.27409,0.1374,1,DOWN,HOLD,,,,,
2026-01-07 23:00:00,1.27318,1.27481,1.27307,1.27445,0.1405,0,DOWN,HOLD,,,,,
2026-01-07 23:15:00,1.27544,1.27723,1.27328,1.27694,0.1539,1,DOWN,HOLD,,,,,
2026-01-07 23:30:00,1.27743,1.27751,1.27614,1.27727,0.1549,2,DOWN,HOLD,,,,,
2026-01-07 23:45:00,1.27721,1.2778,1.27639,1.27711,0.1555,3,DOWN,SELL (BEARISH),1.27711,1.276982289,2026-01-08 00:00:00,0.18,WIN ✅ (+0.01%)
2026-01-08 00:00:00,1.27707,1.27789,1.27592,1.27748,0.157,2,DOWN,SELL (BEARISH),1.27748,1.277352252,2026-01-08 00:15:00,0.28,WIN ✅ (+0.01%)
2026-01-08 00:15:00,1.27685,1.27781,1.27539,1.27767,0.1585,1,DOWN,HOLD,,,,,
2026-01-08 00:30:00,1.2786,1.27896,1.27588,1.2764,0.1639,2,DOWN,SELL (BEARISH),1.2764,1.2762723599999999,2026-01-08 00:45:00,0.32,WIN ✅ (+0.01%)
2026-01-08 00:45:00,1.27682,1.27688,1.27595,1.27603,0.1553,1,DOWN,HOLD,,,,,
2026-01-08 01:00:00,1.27525,1.27649,1.27486,1.27556,0.153,1,DOWN,HOLD,,,,,
2026-01-08 01:15:00,1.27497,1.2757,1.27389,1.2745,0.1567,1,DOWN,HOLD,,,,,
2026-01-08 01:30:00,1.27412,1.27579,1.27232,1.27568,0.1614,1,DOWN,HOLD,,,,,
2026-01-08 01:45:00,1.27597,1.2767,1.27528,1.27592,0.1585,2,DOWN,HOLD,,,,,
2026-01-08 02:00:00,1.27537,1.27656,1.27469,1.27492,0.1631,1,DOWN,HOLD,,,,,
2026-01-08 02:15:00,1.27523,1.2758,1.27455,1.27495,0.1587,1,DOWN,HOLD,,,,,
2026-01-08 02:30:00,1.27468,1.27525,1.27436,1.2744,0.154,1,DOWN,HOLD,,,,,
2026-01-08 02:45:00,1.2741,1.27486,1.27281,1.27399,0.1434,1,DOWN,HOLD,,,,,
2026-01-08 03:00:00,1.27377,1.27478,1.27197,1.27474,0.1513,1,DOWN,HOLD,,,,,
2026-01-08 03:15:00,1.27462,1.27506,1.2735,1.27371,0.1523,1,DOWN,HOLD,,,,,
2026-01-08 03:30:00,1.27295,1.27412,1.27269,1.27308,0.1494,1,DOWN,HOLD,,,,,
2026-01-08 03:45:00,1.27283,1.27407,1.27215,1.2729,0.1466,1,DOWN,HOLD,,,,,
2026-01-08 04:00:00,1.27278,1.27426,1.27223,1.27278,0.1407,1,DOWN,HOLD,,,,,
2026-01-08 04:15:00,1.27346,1.27362,1.27228,1.27313,0.143,0,DOWN,HOLD,,,,,
2026-01-08 04:30:00,1.27312,1.27405,1.27232,1.27372,0.1434,0,DOWN,HOLD,,,,,
2026-01-08 04:45:00,1.27424,1.2756,1.27254,1.27386,0.1504,0,DOWN,HOLD,,,,,
2026-01-08 05:00:00,1.27376,1.27508,1.2724,1.2741,0.146,0,DOWN,HOLD,,,,,
2026-01-08 05:15:00,1.27457,1.2749,1.27322,1.27478,0.1474,0,DOWN,HOLD,,,,,
2026-01-08 05:30:00,1.27421,1.27561,1.27413,1.27528,0.1451,0,DOWN,HOLD,,,,,
2026-01-08 05:45:00,1.27544,1.27587,1.27504,1.27546,0.1427,1,DOWN,HOLD,,,,,
2026-01-08 06:00:00,1.27516,1.27673,1.27495,1.27572,0.1477,1,DOWN,HOLD,,,,,
2026-01-08 06:15:00,1.27584,1.27666,1.27509,1.27535,0.1451,0,DOWN,HOLD,,,,,
2026-01-08 06:30:00,1.27517,1.27714,1.27494,1.2759,0.1416,1,DOWN,HOLD,,,,,
2026-01-08 06:45:00,1.27578,1.27673,1.27544,1.27594,0.1401,1,DOWN,HOLD,,,,,
2026-01-08 07:00:00,1.27591,1.27801,1.27571,1.27678,0.1448,1,DOWN,HOLD,,,,,
2026-01-08 07:15:00,1.27616,1.27761,1.27574,1.27639,0.1446,0,DOWN,HOLD,,,,,
2026-01-08 07:30:00,1.27705,1.27804,1.27598,1.27673,0.1447,1,DOWN,HOLD,,,,,
2026-01-08 07:45:00,1.27669,1.27723,1.27649,1.27683,0.1414,1,DOWN,HOLD,,,,,
2026-01-08 08:00:00,1.27693,1.27739,1.27547,1.27615,0.1425,0,DOWN,HOLD,,,,,
2026-01-08 08:15:00,1.27504,1.27694,1.27479,1.27552,0.1375,0,UP,HOLD,,,,,
2026-01-08 08:30:00,1.27536,1.27628,1.27517,1.27568,0.1287,0,UP,HOLD,,,,,
2026-01-08 08:45:00,1.27616,1.27645,1.27408,1.2744,0.1327,0,UP,HOLD,,,,,
2026-01-08 09:00:00,1.27423,1.27542,1.27399,1.27406,0.1324,1,UP,HOLD,,,,,
2026-01-08 09:15:00,1.2744,1.27562,1.27251,1.27464,0.1451,0,UP,HOLD,,,,,
2026-01-08 09:30:00,1.274,1.275,1.27363,1.27479,0.1428,0,UP,HOLD,,,,,
2026-01-08 09:45:00,1.27447,1.27521,1.27314,1.2752,0.1456,0,UP,HOLD,,,,,
2026-01-08 10:00:00,1.27439,1.27558,1.27379,1.27503,0.1433,0,UP,HOLD,,,,,
2026-01-08 10:15:00,1.27519,1.27582,1.27474,1.27494,0.1421,0,UP,HOLD,,,,,
2026-01-08 10:30:00,1.27543,1.27666,1.27478,1.2763,0.1396,0,UP,HOLD,,,,,
2026-01-08 10:45:00,1.27603,1.27664,1.27528,1.2757,0.1368,0,UP,HOLD,,,,,
2026-01-08 11:00:00,1.27602,1.2765,1.27533,1.27589,0.1318,1,UP,HOLD,,,,,
2026-01-08 11:15:00,1.27596,1.27633,1.2753,1.27545,0.1335,0,UP,HOLD,,,,,
2026-01-08 11:30:00,1.27516,1.27609,1.2739,1.27488,0.1351,0,UP,HOLD,,,,,
2026-01-08 11:45:00,1.27542,1.27614,1.27423,1.27598,0.1336,0,UP,HOLD,,,,,
2026-01-08 12:00:00,1.27587,1.27697,1.27454,1.27501,0.1411,0,UP,HOLD,,,,,
2026-01-08 12:15:00,1.27524,1.27594,1.2748,1.27496,0.1342,0,UP,HOLD,,,,,
2026-01-08 12:30:00,1.27616,1.27817,1.2737,1.27745,0.151,1,UP,HOLD,,,,,
2026-01-08 12:45:00,1.27728,1.27826,1.2759,1.27749,0.1468,1,UP,HOLD,,,,,
2026-01-08 13:00:00,1.27771,1.27979,1.27671,1.27673,0.1564,2,UP,SELL (BEARISH),1.27673,1.276602327,2026-01-08 13:15:00,0.26,WIN ✅ (+0.01%)
2026-01-08 13:15:00,1.27646,1.27732,1.27633,1.2771,0.1503,0,UP,HOLD,,,,,
2026-01-08 13:30:00,1.277,1.27824,1.27695,1.27708,0.1475,1,UP,HOLD,,,,,
2026-01-08 13:45:00,1.27669,1.27752,1.27662,1.27686,0.1466,1,UP,HOLD,,,,,
2026-01-08 14:00:00,1.27619,1.27734,1.27541,1.27559,0.147,0,UP,HOLD,,,,,
2026-01-08 14:15:00,1.27467,1.27651,1.27345,1.27378,0.1567,1,UP,HOLD,,,,,
2026-01-08 14:30:00,1.27365,1.27429,1.27302,1.27418,0.1572,2,UP,BUY (BULLISH),1.27418,1.274307418,2026-01-08 14:45:00,0.13,WIN ✅ (+0.01%)
2026-01-08 14:45:00,1.27422,1.27515,1.27408,1.27464,0.1574,1,UP,HOLD,,,,,
2026-01-08 15:00:00,1.27504,1.27548,1.27376,1.27404,0.1549,1,UP,HOLD,,,,,
2026-01-08 15:15:00,1.27495,1.2759,1.27347,1.27421,0.1577,1,UP,HOLD,,,,,
2026-01-08 15:30:00,1.2751,1.27545,1.27319,1.27335,0.1569,1,UP,HOLD,,,,,
2026-01-08 15:45:00,1.27266,1.27336,1.27165,1.27239,0.1602,1,UP,HOLD,,,,,
2026-01-08 16:00:00,1.27283,1.27301,1.27214,1.27227,0.14,0,UP,HOLD,,,,,
2026-01-08 16:15:00,1.27217,1.27264,1.27164,1.27196,0.1324,1,DOWN,HOLD,,,,,
2026-01-08 16:30:00,1.27227,1.27292,1.2713,1.27201,0.1242,1,DOWN,HOLD,,,,,
2026-01-08 16:45:00,1.27227,1.27245,1.27103,1.27165,0.1267,1,DOWN,HOLD,,,,,
2026-01-08 17:00:00,1.27199,1.27267,1.27117,1.27242,0.1278,0,DOWN,HOLD,,,,,
2026-01-08 17:15:00,1.27176,1.27289,1.27173,1.27179,0.1293,1,DOWN,HOLD,,,,,
2026-01-08 17:30:00,1.27205,1.2733,1.26993,1.27263,0.1373,1,DOWN,HOLD,,,,,
2026-01-08 17:45:00,1.27269,1.27373,1.27218,1.2729,0.1288,0,DOWN,HOLD,,,,,
2026-01-08 18:00:00,1.274,1.27442,1.2723,1.27362,0.1335,0,DOWN,HOLD,,,,,
2026-01-08 18:15:00,1.2735,1.27431,1.27314,1.27413,0.134,0,DOWN,HOLD,,,,,
2026-01-08 18:30:00,1.27381,1.27506,1.27364,1.2738,0.1323,1,DOWN,HOLD,,,,,
2026-01-08 18:45:00,1.27298,1.27382,1.27297,1.27299,0.1236,1,DOWN,HOLD,,,,,
2026-01-08 19:00:00,1.27344,1.27429,1.2725,1.27292,0.1209,0,DOWN,HOLD,,,,,
2026-01-08 19:15:00,1.27212,1.27312,1.27132,1.27181,0.1215,0,DOWN,HOLD,,,,,
2026-01-08 19:30:00,1.27228,1.27268,1.27142,1.27148,0.1238,0,DOWN,HOLD,,,,,
2026-01-08 19:45:00,1.27212,1.27271,1.27124,1.27141,0.1264,0,DOWN,HOLD,,,,,
2026-01-08 20:00:00,1.27135,1.27179,1.27018,1.2705,0.1264,0,DOWN,HOLD,,,,,
2026-01-08 20:15:00,1.27078,1.27226,1.27047,1.27143,0.1284,0,DOWN,HOLD,,,,,
2026-01-08 20:30:00,1.27179,1.27218,1.2714,1.27176,0.1243,1,DOWN,HOLD,,,,,
2026-01-08 20:45:00,1.27161,1.27252,1.27135,1.2716,0.1244,1,DOWN,HOLD,,,,,
2026-01-08 21:00:00,1.2718,1.27252,1.27079,1.27246,0.1151,0,DOWN,HOLD,,,,,
2026-01-08 21:15:00,1.27264,1.27356,1.27178,1.27344,0.1163,0,DOWN,HOLD,,,,,
2026-01-08 21:30:00,1.27425,1.27446,1.27279,1.27349,0.1138,0,DOWN,HOLD,,,,,
2026-01-08 21:45:00,1.27354,1.27362,1.27289,1.27296,0.1114,0,DOWN,HOLD,,,,,
2026-01-08 22:00:00,1.27318,1.27326,1.27273,1.2729,0.1064,0,DOWN,HOLD,,,,,
2026-01-08 22:15:00,1.27266,1.27367,1.27213,1.27238,0.1103,0,DOWN,HOLD,,,,,
2026-01-08 22:30:00,1.27218,1.2734,1.27216,1.27334,0.1071,0,DOWN,HOLD,,,,,
2026-01-08 22:45:00,1.27371,1.27557,1.27251,1.27497,0.1141,1,DOWN,HOLD,,,,,
2026-01-08 23:00:00,1.27501,1.2755,1.27467,1.27543,0.1116,0,DOWN,HOLD,,,,,
2026-01-08 23:15:00,1.27554,1.2771,1.27513,1.277,0.1143,0,DOWN,HOLD,,,,,
2026-01-08 23:30:00,1.27671,1.27808,1.27645,1.27692,0.1144,1,DOWN,HOLD,,,,,
2026-01-08 23:45:00,1.27711,1.27789,1.27621,1.27652,0.1138,0,DOWN,HOLD,,,,,
2026-01-09 00:00:00,1.27731,1.2775,1.27647,1.27727,0.1151,1,DOWN,HOLD,,,,,
2026-01-09 00:15:00,1.2771,1.27814,1.27684,1.27798,0.1158,1,DOWN,HOLD,,,,,
2026-01-09 00:30:00,1.27784,1.27879,1.2772,1.27757,0.1151,1,UP,HOLD,,,,,
2026-01-09 00:45:00,1.2767,1.27772,1.27542,1.27703,0.118,0,UP,HOLD,,,,,
2026-01-09 01:00:00,1.27684,1.27707,1.27573,1.27611,0.1163,0,UP,HOLD,,,,,
2026-01-09 01:15:00,1.27588,1.27628,1.27537,1.27593,0.1173,1,UP,HOLD,,,,,
2026-01-09 01:30:00,1.27628,1.27681,1.2743,1.27457,0.1285,0,UP,HOLD,,,,,
2026-01-09 01:45:00,1.27431,1.27493,1.27234,1.27396,0.1345,0,UP,HOLD,,,,,
2026-01-09 02:00:00,1.27455,1.27631,1.27384,1.27422,0.1413,0,UP,HOLD,,,,,
2026-01-09 02:15:00,1.27415,1.27456,1.27369,1.27387,0.1291,0,UP,HOLD,,,,,
2026-01-09 02:30:00,1.2732,1.27519,1.27296,1.27494,0.1368,0,UP,HOLD,,,,,
2026-01-09 02:45:00,1.27474,1.27567,1.27418,1.27506,0.1341,0,UP,HOLD,,,,,
2026-01-09 03:00:00,1.27456,1.27611,1.27412,1.2743,0.1362,0,UP,HOLD,,,,,
2026-01-09 03:15:00,1.27411,1.27502,1.27399,1.27415,0.1326,1,UP,HOLD,,,,,
2026-01-09 03:30:00,1.27421,1.27543,1.27266,1.27485,0.1423,0,UP,HOLD,,,,,
2026-01-09 03:45:00,1.27476,1.27556,1.27349,1.27509,0.1465,0,UP,HOLD,,,,,
2026-01-09 04:00:00,1.27516,1.27647,1.27463,1.27538,0.1479,0,UP,HOLD,,,,,
2026-01-09 04:15:00,1.27599,1.27636,1.27494,1.27565,0.143,0,UP,HOLD,,,,,
2026-01-09 04:30:00,1.27571,1.27635,1.27486,1.27583,0.1438,1,UP,HOLD,,,,,
2026-01-09 04:45:00,1.27633,1.27754,1.27532,1.27694,0.151,0,UP,HOLD,,,,,
2026-01-09 05:00:00,1.27723,1.27829,1.2766,1.27738,0.1463,1,UP,HOLD,,,,,
2026-01-09 05:15:00,1.2775,1.27829,1.2767,1.27676,0.1408,0,UP,HOLD,,,,,
2026-01-09 05:30:00,1.27725,1.2776,1.27663,1.27758,0.1323,0,UP,HOLD,,,,,
2026-01-09 05:45:00,1.27767,1.27821,1.27725,1.27789,0.1328,0,UP,HOLD,,,,,
2026-01-09 06:00:00,1.27899,1.27989,1.27712,1.27766,0.1359,1,UP,HOLD,,,,,
2026-01-09 06:15:00,1.27746,1.27872,1.2772,1.27788,0.136,0,UP,HOLD,,,,,
2026-01-09 06:30:00,1.27778,1.27857,1.2774,1.27852,0.1313,0,UP,HOLD,,,,,
2026-01-09 06:45:00,1.278,1.27869,1.2773,1.27839,0.1334,0,UP,HOLD,,,,,
2026-01-09 07:00:00,1.27841,1.27857,1.27751,1.27789,0.1239,0,UP,HOLD,,,,,
2026-01-09 07:15:00,1.27789,1.27875,1.27636,1.27701,0.1257,0,UP,HOLD,,,,,
2026-01-09 07:30:00,1.27646,1.27838,1.276,1.27769,0.1287,0,UP,HOLD,,,,,
2026-01-09 07:45:00,1.27741,1.27898,1.27726,1.27806,0.1303,0,UP,HOLD,,,,,
2026-01-09 08:00:00,1.27842,1.28075,1.27775,1.27913,0.1387,1,UP,HOLD,,,,,
2026-01-09 08:15:00,1.27891,1.27945,1.27806,1.27918,0.134,0,UP,HOLD,,,,,
2026-01-09 08:30:00,1.2791,1.27934,1.27877,1.27909,0.1278,1,UP,HOLD,,,,,
2026-01-09 08:45:00,1.2791,1.28057,1.27834,1.28023,0.1312,0,UP,HOLD,,,,,
2026-01-09 09:00:00,1.28131,1.28184,1.28018,1.28028,0.1351,1,UP,HOLD,,,,,
2026-01-09 09:15:00,1.28144,1.28236,1.27988,1.28228,0.1433,0,UP,HOLD,,,,,
2026-01-09 09:30:00,1.2828,1.28383,1.28209,1.28255,0.1376,0,UP,HOLD,,,,,
2026-01-09 09:45:00,1.28255,1.28319,1.28142,1.28265,0.1389,1,UP,HOLD,,,,,
2026-01-09 10:00:00,1.28363,1.28499,1.28256,1.28389,0.1458,0,UP,HOLD,,,,,
2026-01-09 10:15:00,1.2843,1.28455,1.28305,1.28382,0.1464,0,UP,HOLD,,,,,
2026-01-09 10:30:00,1.28343,1.28425,1.28302,1.28411,0.1474,0,UP,HOLD,,,,,
2026-01-09 10:45:00,1.28373,1.28428,1.2835,1.28387,0.1384,1,UP,HOLD,,,,,
2026-01-09 11:00:00,1.28433,1.28565,1.28289,1.28425,0.1405,2,UP,SELL (BEARISH),1.28425,1.284121575,2026-01-09 11:15:00,0.07,WIN ✅ (+0.01%)
2026-01-09 11:15:00,1.28399,1.28433,1.28347,1.28413,0.1357,1,UP,HOLD,,,,,
2026-01-09 11:30:00,1.28437,1.28447,1.28339,1.2841,0.125,0,UP,HOLD,,,,,
2026-01-09 11:45:00,1.28453,1.28584,1.28372,1.28386,0.1291,1,UP,HOLD,,,,,
2026-01-09 12:00:00,1.28358,1.28576,1.28357,1.28407,0.1381,0,UP,HOLD,,,,,
2026-01-09 12:15:00,1.28395,1.2849,1.28371,1.28403,0.1323,1,UP,HOLD,,,,,
2026-01-09 12:30:00,1.28443,1.28501,1.28383,1.28477,0.1296,0,UP,HOLD,,,,,
2026-01-09 12:45:00,1.28404,1.28533,1.28311,1.28477,0.1281,0,UP,HOLD,,,,,
2026-01-09 13:00:00,1.28453,1.28644,1.28348,1.28474,0.1349,1,UP,HOLD,,,,,
2026-01-09 13:15:00,1.28499,1.2852,1.28414,1.28456,0.131,0,UP,HOLD,,,,,
2026-01-09 13:30:00,1.28439,1.2851,1.28393,1.28395,0.1241,0,UP,HOLD,,,,,
2026-01-09 13:45:00,1.28353,1.28466,1.28225,1.28309,0.1292,0,UP,HOLD,,,,,
2026-01-09 14:00:00,1.28329,1.28428,1.28273,1.28425,0.1309,0,UP,HOLD,,,,,
2026-01-09 14:15:00,1.28461,1.28529,1.28418,1.28493,0.1326,0,UP,HOLD,,,,,
2026-01-09 14:30:00,1.28472,1.28551,1.28382,1.28532,0.1266,0,UP,HOLD,,,,,
2026-01-09 14:45:00,1.28473,1.28641,1.28469,1.28527,0.1314,0,UP,HOLD,,,,,
2026-01-09 15:00:00,1.28483,1.28537,1.28265,1.28356,0.1407,0,UP,HOLD,,,,,
2026-01-09 15:15:00,1.28299,1.2844,1.28224,1.28225,0.1411,0,UP,HOLD,,,,,
2026-01-09 15:30:00,1.28309,1.28419,1.28188,1.28215,0.1418,0,UP,HOLD,,,,,
2026-01-09 15:45:00,1.28191,1.28354,1.28182,1.28195,0.1448,2,UP,BUY (BULLISH),1.28195,1.282078195,2026-01-09 16:00:00,0.06,WIN ✅ (+0.01%)
2026-01-09 16:00:00,1.28206,1.28245,1.28036,1.28227,0.1498,1,UP,HOLD,,,,,
2026-01-09 16:15:00,1.28229,1.28274,1.28043,1.28054,0.1505,0,UP,HOLD,,,,,
2026-01-09 16:30:00,1.28017,1.28114,1.27949,1.28013,0.1432,1,UP,HOLD,,,,,
2026-01-09 16:45:00,1.28132,1.28157,1.27955,1.28063,0.1485,0,UP,HOLD,,,,,
2026-01-09 17:00:00,1.27934,1.2812,1.27891,1.27935,0.1549,2,UP,HOLD,,,,,
2026-01-09 17:15:00,1.27948,1.28006,1.27884,1.27929,0.1483,2,UP,BUY (BULLISH),1.27929,1.279417929,2026-01-09 17:30:00,0.27,WIN ✅ (+0.01%)
2026-01-09 17:30:00,1.27898,1.2809,1.27872,1.28084,0.1516,1,UP,HOLD,,,,,
2026-01-09 17:45:00,1.28121,1.28136,1.27964,1.28105,0.155,2,UP,HOLD,,,,,
2026-01-09 18:00:00,1.2812,1.28275,1.2803,1.28051,0.1593,1,UP,HOLD,,,,,
2026-01-09 18:15:00,1.28093,1.28175,1.27973,1.27991,0.1611,1,UP,HOLD,,,,,
2026-01-09 18:30:00,1.28035,1.2805,1.27961,1.27977,0.1509,0,UP,HOLD,,,,,
2026-01-09 18:45:00,1.28018,1.28169,1.27851,1.27965,0.1566,2,DOWN,BUY (BULLISH),1.27965,1.2797779649999999,2026-01-09 19:00:00,0.34,WIN ✅ (+0.01%)
2026-01-09 19:00:00,1.28029,1.28065,1.27953,1.28041,0.1498,1,DOWN,HOLD,,,,,
2026-01-09 19:15:00,1.28075,1.28156,1.27974,1.28075,0.1504,1,DOWN,HOLD,,,,,
2026-01-09 19:30:00,1.28104,1.28289,1.27955,1.28182,0.1572,1,DOWN,HOLD,,,,,
2026-01-09 19:45:00,1.28143,1.28263,1.28081,1.28216,0.1544,1,DOWN,HOLD,,,,,
2026-01-09 20:00:00,1.28278,1.28398,1.2818,1.28366,0.1572,1,DOWN,HOLD,,,,,
2026-01-09 20:15:00,1.28296,1.28423,1.28243,1.28261,0.1561,1,DOWN,HOLD,,,,,
2026-01-09 20:30:00,1.28189,1.28297,1.28128,1.28228,0.1528,1,DOWN,HOLD,,,,,
2026-01-09 20:45:00,1.28147,1.28336,1.28128,1.28146,0.1577,2,DOWN,HOLD,,,,,
2026-01-09 21:00:00,1.28142,1.28232,1.28053,1.28085,0.1556,1,DOWN,HOLD,,,,,
2026-01-09 21:15:00,1.28134,1.28215,1.28084,1.28173,0.1532,1,DOWN,HOLD,,,,,
2026-01-09 21:30:00,1.28144,1.28366,1.28104,1.28344,0.1539,1,DOWN,HOLD,,,,,
2026-01-09 21:45:00,1.28322,1.28417,1.283,1.28333,0.1492,1,DOWN,HOLD,,,,,
2026-01-09 22:00:00,1.28445,1.28567,1.28266,1.2842,0.1609,2,DOWN,SELL (BEARISH),1.2842,1.28407158,2026-01-09 22:15:00,0.17,WIN ✅ (+0.01%)
2026-01-09 22:15:00,1.2837,1.28452,1.28242,1.28397,0.1549,1,DOWN,HOLD,,,,,
2026-01-09 22:30:00,1.28437,1.28564,1.28235,1.28325,0.1671,1,DOWN,HOLD,,,,,
2026-01-09 22:45:00,1.28382,1.28407,1.28252,1.28271,0.1657,1,DOWN,HOLD,,,,,
2026-01-09 23:00:00,1.28254,1.28401,1.2822,1.2824,0.1572,2,DOWN,HOLD,,,,,
2026-01-09 23:15:00,1.28242,1.28404,1.28198,1.28395,0.1583,1,DOWN,HOLD,,,,,
2026-01-09 23:30:00,1.28333,1.28477,1.28328,1.284,0.1545,1,DOWN,HOLD,,,,,
2026-01-09 23:45:00,1.28437,1.28483,1.28353,1.28441,0.1517,1,UP,HOLD,,,,,
2026-01-10 00:00:00,1.28479,1.28559,1.28404,1.28464,0.1508,1,UP,HOLD,,,,,
2026-01-10 00:15:00,1.28493,1.28574,1.28367,1.2846,0.1508,1,UP,HOLD,,,,,
2026-01-10 00:30:00,1.28514,1.28625,1.28413,1.28606,0.1525,1,UP,HOLD,,,,,
2026-01-10 00:45:00,1.28616,1.28658,1.28539,1.28576,0.1518,1,UP,HOLD,,,,,
2026-01-10 01:00:00,1.28603,1.2864,1.28461,1.28614,0.1472,1,UP,HOLD,,,,,
2026-01-10 01:15:00,1.28672,1.28772,1.28531,1.28538,0.1542,2,UP,SELL (BEARISH),1.28538,1.285251462,2026-01-10 01:30:00,0.12,WIN ✅ (+0.01%)
2026-01-10 01:30:00,1.28506,1.28589,1.28464,1.28528,0.1444,0,UP,HOLD,,,,,
2026-01-10 01:45:00,1.28508,1.28743,1.2847,1.28602,0.1478,0,UP,HOLD,,,,,
2026-01-10 02:00:00,1.28564,1.28697,1.28517,1.28564,0.1396,1,UP,HOLD,,,,,
2026-01-10 02:15:00,1.28547,1.2861,1.28476,1.28532,0.1384,1,UP,HOLD,,,,,
2026-01-10 02:30:00,1.2847,1.2859,1.28383,1.28551,0.1399,0,UP,HOLD,,,,,
2026-01-10 02:45:00,1.28555,1.28705,1.28515,1.28638,0.1389,0,UP,HOLD,,,,,
2026-01-10 03:00:00,1.28673,1.28705,1.28511,1.28621,0.1414,0,UP,HOLD,,,,,
2026-01-10 03:15:00,1.28617,1.28765,1.28595,1.28709,0.1435,0,UP,HOLD,,,,,
2026-01-10 03:30:00,1.287,1.2876,1.28634,1.28715,0.1419,1,UP,HOLD,,,,,
2026-01-10 03:45:00,1.28711,1.28799,1.2867,1.28722,0.1376,2,UP,SELL (BEARISH),1.28722,1.2870912780000001,2026-01-10 04:00:00,0.23,WIN ✅ (+0.01%)
2026-01-10 04:00:00,1.28653,1.28827,1.28562,1.28722,0.1405,1,UP,HOLD,,,,,
2026-01-10 04:15:00,1.28715,1.28788,1.28652,1.28704,0.1415,1,UP,HOLD,,,,,
2026-01-10 04:30:00,1.28712,1.28816,1.28625,1.28655,0.1422,0,UP,HOLD,,,,,
2026-01-10 04:45:00,1.28528,1.28685,1.28429,1.2847,0.1432,0,UP,HOLD,,,,,
2026-01-10 05:00:00,1.2856,1.28624,1.28438,1.28473,0.1466,0,UP,HOLD,,,,,
2026-01-10 05:15:00,1.28478,1.28587,1.2836,1.28549,0.144,1,UP,HOLD,,,,,
2026-01-10 05:30:00,1.28512,1.28606,1.28466,1.28537,0.1418,0,UP,HOLD,,,,,
2026-01-10 05:45:00,1.28506,1.28545,1.28409,1.28484,0.1419,0,UP,HOLD,,,,,
2026-01-10 06:00:00,1.28524,1.28556,1.28403,1.28498,0.1389,0,UP,HOLD,,,,,
2026-01-10 06:15:00,1.28482,1.28567,1.28376,1.28488,0.139,1,UP,HOLD,,,,,
2026-01-10 06:30:00,1.28467,1.28515,1.28271,1.28463,0.1418,2,UP,BUY (BULLISH),1.28463,1.284758463,2026-01-10 06:45:00,0.23,WIN ✅ (+0.01%)
2026-01-10 06:45:00,1.28437,1.28572,1.28384,1.28558,0.1427,0,UP,HOLD,,,,,
2026-01-10 07:00:00,1.28544,1.28675,1.28399,1.28526,0.1511,1,UP,HOLD,,,,,
2026-01-10 07:15:00,1.28588,1.28739,1.28501,1.28644,0.157,1,UP,HOLD,,,,,
2026-01-10 07:30:00,1.28575,1.28647,1.28514,1.28548,0.1497,0,UP,HOLD,,,,,
2026-01-10 07:45:00,1.2855,1.28754,1.28433,1.28532,0.16,2,UP,HOLD,,,,,
2026-01-10 08:00:00,1.28532,1.28555,1.28413,1.28458,0.1574,1,UP,HOLD,,,,,
2026-01-10 08:15:00,1.28449,1.28545,1.28385,1.28463,0.1521,2,UP,HOLD,,,,,
2026-01-10 08:30:00,1.28487,1.28584,1.28441,1.28468,0.1497,1,UP,HOLD,,,,,
2026-01-10 08:45:00,1.28507,1.28557,1.28443,1.28531,0.1433,0,UP,HOLD,,,,,
2026-01-10 09:00:00,1.28583,1.2859,1.28392,1.28456,0.1466,0,UP,HOLD,,,,,
