datetime,signal,confluence,entry_price,exit_price,movement_pct,result,target,win_probability,score_category
2026-01-22 03:15:00,SELL (BEARISH),2,1.29846,1.29586308,0.2,WIN ✅ (+0.20%),1,0.9490604,HIGH (>70%)
2026-01-22 13:15:00,BUY (BULLISH),2,1.29205,1.29215,0.0077,LOSS ❌ (0.01%),0,0.12781288,LOW (<50%)
2026-01-22 15:15:00,BUY (BULLISH),2,1.2908,1.28358,-0.5593,LOSS ❌ (-0.56%),0,0.04397246,LOW (<50%)
2026-01-22 18:30:00,BUY (BULLISH),2,1.29018,1.2927603600000002,0.2,WIN ✅ (+0.20%),1,0.9809441,HIGH (>70%)
2026-01-22 19:00:00,BUY (BULLISH),2,1.28942,1.29199884,0.2,WIN ✅ (+0.20%),1,0.99284184,HIGH (>70%)
2026-01-22 19:15:00,BUY (BULLISH),2,1.28915,1.2917283,0.2,WIN ✅ (+0.20%),1,0.98403615,HIGH (>70%)
2026-01-23 10:00:00,BUY (BULLISH),2,1.28892,1.28358,-0.4143,LOSS ❌ (-0.41%),0,0.0607456,LOW (<50%)
2026-01-23 15:00:00,BUY (BULLISH),2,1.28342,1.27287,-0.822,LOSS ❌ (-0.82%),0,0.09733439,LOW (<50%)
2026-01-23 18:00:00,BUY (BULLISH),3,1.28177,1.27287,-0.6944,LOSS ❌ (-0.69%),0,0.04002056,LOW (<50%)
2026-01-23 20:15:00,BUY (BULLISH),2,1.28026,1.27287,-0.5772,LOSS ❌ (-0.58%),0,0.088190675,LOW (<50%)
2026-01-24 02:30:00,BUY (BULLISH),2,1.27573,1.27828146,0.2,WIN ✅ (+0.20%),1,0.98902136,HIGH (>70%)
2026-01-24 06:45:00,SELL (BEARISH),2,1.27728,1.27472544,0.2,WIN ✅ (+0.20%),1,0.95533144,HIGH (>70%)
2026-01-24 10:15:00,SELL (BEARISH),2,1.27751,1.27495498,0.2,WIN ✅ (+0.20%),1,0.98938215,HIGH (>70%)
2026-01-24 19:30:00,SELL (BEARISH),2,1.27575,1.2731985,0.2,WIN ✅ (+0.20%),1,0.94932836,HIGH (>70%)
2026-01-25 03:00:00,SELL (BEARISH),2,1.27401,1.28095,-0.5447,LOSS ❌ (0.54%),0,0.065519474,LOW (<50%)
2026-01-25 10:30:00,SELL (BEARISH),2,1.27977,1.28095,-0.0922,LOSS ❌ (0.09%),0,0.010547454,LOW (<50%)
2026-01-25 11:00:00,SELL (BEARISH),2,1.2805,1.28095,-0.0351,LOSS ❌ (0.04%),0,0.035559867,LOW (<50%)
2026-01-26 00:45:00,BUY (BULLISH),2,1.28292,1.28548584,0.2,WIN ✅ (+0.20%),1,0.9860394,HIGH (>70%)
2026-01-26 07:30:00,SELL (BEARISH),2,1.28658,1.29089,-0.335,LOSS ❌ (0.33%),0,0.04975815,LOW (<50%)
2026-01-26 07:45:00,SELL (BEARISH),2,1.28685,1.29089,-0.3139,LOSS ❌ (0.31%),0,0.05909875,LOW (<50%)
2026-01-26 13:30:00,SELL (BEARISH),2,1.29151,1.29089,0.048,LOSS ❌ (-0.05%),0,0.082334794,LOW (<50%)
2026-01-26 16:45:00,BUY (BULLISH),2,1.28839,1.29096678,0.2,WIN ✅ (+0.20%),1,0.9838499,HIGH (>70%)
2026-01-26 20:45:00,BUY (BULLISH),2,1.28723,1.28980446,0.2,WIN ✅ (+0.20%),1,0.97584224,HIGH (>70%)
2026-01-26 21:30:00,BUY (BULLISH),2,1.28659,1.28916318,0.2,WIN ✅ (+0.20%),1,0.9721844,HIGH (>70%)
2026-01-26 22:00:00,BUY (BULLISH),2,1.28622,1.28879244,0.2,WIN ✅ (+0.20%),1,0.96047497,HIGH (>70%)
2026-01-27 08:15:00,SELL (BEARISH),2,1.29206,1.29414,-0.161,LOSS ❌ (0.16%),0,0.028786607,LOW (<50%)
2026-01-27 08:45:00,SELL (BEARISH),2,1.29317,1.29414,-0.075,LOSS ❌ (0.08%),0,0.025302624,LOW (<50%)
2026-01-27 09:30:00,SELL (BEARISH),2,1.29306,1.29414,-0.0835,LOSS ❌ (0.08%),0,0.047802113,LOW (<50%)
2026-01-27 16:45:00,SELL (BEARISH),2,1.2951,1.2925098,0.2,WIN ✅ (+0.20%),1,0.9571407,HIGH (>70%)
2026-01-27 18:15:00,BUY (BULLISH),2,1.29074,1.29332148,0.2,WIN ✅ (+0.20%),1,0.9723818,HIGH (>70%)
2026-01-27 18:45:00,BUY (BULLISH),3,1.29117,1.29375234,0.2,WIN ✅ (+0.20%),1,0.98571223,HIGH (>70%)
2026-01-27 19:15:00,BUY (BULLISH),2,1.28981,1.2923896199999998,0.2,WIN ✅ (+0.20%),1,0.97980815,HIGH (>70%)
2026-01-27 20:00:00,BUY (BULLISH),2,1.28869,1.29126738,0.2,WIN ✅ (+0.20%),1,0.97258896,HIGH (>70%)
2026-01-27 22:15:00,BUY (BULLISH),2,1.28864,1.29121728,0.2,WIN ✅ (+0.20%),1,0.98615754,HIGH (>70%)
2026-01-28 04:15:00,SELL (BEARISH),2,1.28864,1.28606272,0.2,WIN ✅ (+0.20%),1,0.95774096,HIGH (>70%)
2026-01-28 05:15:00,BUY (BULLISH),2,1.28646,1.28903292,0.2,WIN ✅ (+0.20%),1,0.98504156,HIGH (>70%)
2026-01-28 15:00:00,SELL (BEARISH),2,1.29611,1.2935177800000002,0.2,WIN ✅ (+0.20%),1,0.96453667,HIGH (>70%)
2026-01-29 03:15:00,SELL (BEARISH),2,1.29992,1.29732016,0.2,WIN ✅ (+0.20%),1,0.99391526,HIGH (>70%)
2026-01-29 06:45:00,SELL (BEARISH),2,1.30177,1.29916646,0.2,WIN ✅ (+0.20%),1,0.95455354,HIGH (>70%)
2026-01-29 18:00:00,SELL (BEARISH),2,1.29603,1.30614,-0.7801,LOSS ❌ (0.78%),0,0.029676858,LOW (<50%)
2026-01-29 18:30:00,SELL (BEARISH),3,1.2971,1.30614,-0.6969,LOSS ❌ (0.70%),0,0.050755527,LOW (<50%)
2026-01-29 19:00:00,SELL (BEARISH),2,1.298,1.30614,-0.6271,LOSS ❌ (0.63%),0,0.018651431,LOW (<50%)
2026-01-29 20:15:00,SELL (BEARISH),2,1.29853,1.30614,-0.586,LOSS ❌ (0.59%),0,0.056695633,LOW (<50%)
2026-01-29 21:30:00,SELL (BEARISH),2,1.30166,1.30614,-0.3442,LOSS ❌ (0.34%),0,0.048468497,LOW (<50%)
2026-01-29 23:45:00,SELL (BEARISH),2,1.30352,1.30614,-0.201,LOSS ❌ (0.20%),0,0.1234534,LOW (<50%)
2026-01-30 07:15:00,SELL (BEARISH),2,1.30565,1.3030387,0.2,WIN ✅ (+0.20%),1,0.9860976,HIGH (>70%)
2026-01-30 08:30:00,BUY (BULLISH),2,1.30379,1.30639758,0.2,WIN ✅ (+0.20%),1,0.94306993,HIGH (>70%)
2026-01-30 16:00:00,SELL (BEARISH),2,1.30819,1.31418,-0.4579,LOSS ❌ (0.46%),0,0.054594822,LOW (<50%)
2026-01-30 16:15:00,SELL (BEARISH),2,1.30928,1.31418,-0.3743,LOSS ❌ (0.37%),0,0.007469999,LOW (<50%)
2026-01-30 16:30:00,SELL (BEARISH),2,1.30885,1.31418,-0.4072,LOSS ❌ (0.41%),0,0.010977895,LOW (<50%)
2026-01-30 17:00:00,SELL (BEARISH),2,1.3094,1.31418,-0.3651,LOSS ❌ (0.37%),0,0.041539416,LOW (<50%)
2026-01-31 07:00:00,BUY (BULLISH),2,1.30967,1.31228934,0.2,WIN ✅ (+0.20%),1,0.9786072,HIGH (>70%)
2026-01-31 16:45:00,SELL (BEARISH),2,1.31507,1.31243986,0.2,WIN ✅ (+0.20%),1,0.987118,HIGH (>70%)
2026-01-31 17:00:00,SELL (BEARISH),2,1.31541,1.31277918,0.2,WIN ✅ (+0.20%),1,0.9880993,HIGH (>70%)
2026-01-31 22:30:00,SELL (BEARISH),2,1.3177,1.3150646,0.2,WIN ✅ (+0.20%),1,0.96462595,HIGH (>70%)
2026-02-01 04:45:00,BUY (BULLISH),2,1.31269,1.31531538,0.2,WIN ✅ (+0.20%),1,0.9772963,HIGH (>70%)
2026-02-01 12:45:00,BUY (BULLISH),2,1.30647,1.30623,-0.0184,LOSS ❌ (-0.02%),0,0.13652587,LOW (<50%)
2026-02-01 17:00:00,BUY (BULLISH),2,1.30271,1.30531542,0.2,WIN ✅ (+0.20%),1,0.9704086,HIGH (>70%)
2026-02-01 17:45:00,BUY (BULLISH),3,1.3002,1.3028004,0.2,WIN ✅ (+0.20%),1,0.93601096,HIGH (>70%)
2026-02-01 21:00:00,SELL (BEARISH),2,1.30505,1.3024399,0.2,WIN ✅ (+0.20%),1,0.9653507,HIGH (>70%)
2026-02-02 02:00:00,SELL (BEARISH),2,1.30622,1.31062,-0.3368,LOSS ❌ (0.34%),0,0.013566494,LOW (<50%)
2026-02-02 03:30:00,SELL (BEARISH),2,1.30777,1.31062,-0.2179,LOSS ❌ (0.22%),0,0.018040162,LOW (<50%)
2026-02-02 05:15:00,SELL (BEARISH),2,1.30895,1.31062,-0.1276,LOSS ❌ (0.13%),0,0.09794243,LOW (<50%)
2026-02-02 11:30:00,SELL (BEARISH),2,1.31107,1.30844786,0.2,WIN ✅ (+0.20%),1,0.9714797,HIGH (>70%)
2026-02-02 16:00:00,SELL (BEARISH),2,1.3136,1.3109728,0.2,WIN ✅ (+0.20%),1,0.9684083,HIGH (>70%)
2026-02-02 17:00:00,SELL (BEARISH),2,1.31251,1.30988498,0.2,WIN ✅ (+0.20%),1,0.99129736,HIGH (>70%)
2026-02-02 17:15:00,SELL (BEARISH),2,1.31331,1.31068338,0.2,WIN ✅ (+0.20%),1,0.9489505,HIGH (>70%)
2026-02-02 18:15:00,SELL (BEARISH),2,1.31456,1.31193088,0.2,WIN ✅ (+0.20%),1,0.9764098,HIGH (>70%)
2026-02-02 18:30:00,SELL (BEARISH),2,1.3149,1.3122702,0.2,WIN ✅ (+0.20%),1,0.9879424,HIGH (>70%)
2026-02-02 19:15:00,SELL (BEARISH),2,1.31543,1.31279914,0.2,WIN ✅ (+0.20%),1,0.9766384,HIGH (>70%)
2026-02-02 20:00:00,SELL (BEARISH),2,1.31589,1.31325822,0.2,WIN ✅ (+0.20%),1,0.9626025,HIGH (>70%)
2026-02-02 20:30:00,SELL (BEARISH),2,1.31582,1.31318836,0.2,WIN ✅ (+0.20%),1,0.97550946,HIGH (>70%)
2026-02-03 06:45:00,SELL (BEARISH),2,1.31445,1.3118211,0.2,WIN ✅ (+0.20%),1,0.97860307,HIGH (>70%)
2026-02-03 07:15:00,BUY (BULLISH),2,1.31384,1.31099,-0.2169,LOSS ❌ (-0.22%),0,0.081450395,LOW (<50%)
2026-02-03 08:00:00,BUY (BULLISH),2,1.3131,1.31099,-0.1607,LOSS ❌ (-0.16%),0,0.038451593,LOW (<50%)
2026-02-03 11:00:00,BUY (BULLISH),2,1.31123,1.31385246,0.2,WIN ✅ (+0.20%),1,0.96844167,HIGH (>70%)
2026-02-03 11:15:00,BUY (BULLISH),2,1.3119,1.31099,-0.0694,LOSS ❌ (-0.07%),0,0.056215316,LOW (<50%)
2026-02-03 11:30:00,BUY (BULLISH),2,1.31074,1.31099,0.0191,LOSS ❌ (0.02%),0,0.07446351,LOW (<50%)
2026-02-03 12:00:00,BUY (BULLISH),2,1.31111,1.31099,-0.0092,LOSS ❌ (-0.01%),0,0.04986576,LOW (<50%)
2026-02-03 20:30:00,SELL (BEARISH),2,1.31793,1.31529414,0.2,WIN ✅ (+0.20%),1,0.97439605,HIGH (>70%)
2026-02-03 21:30:00,SELL (BEARISH),2,1.32002,1.31737996,0.2,WIN ✅ (+0.20%),1,0.98291653,HIGH (>70%)
2026-02-03 22:00:00,SELL (BEARISH),2,1.31908,1.31644184,0.2,WIN ✅ (+0.20%),1,0.9555984,HIGH (>70%)
2026-02-04 00:15:00,SELL (BEARISH),2,1.3222,1.3195556,0.2,WIN ✅ (+0.20%),1,0.96089923,HIGH (>70%)
2026-02-04 15:15:00,SELL (BEARISH),2,1.3213,1.3186574,0.2,WIN ✅ (+0.20%),1,0.96073383,HIGH (>70%)
2026-02-04 21:45:00,BUY (BULLISH),2,1.31927,1.32190854,0.2,WIN ✅ (+0.20%),1,0.97874236,HIGH (>70%)
2026-02-05 13:15:00,BUY (BULLISH),2,1.3199,1.31675,-0.2387,LOSS ❌ (-0.24%),0,0.11194054,LOW (<50%)
2026-02-05 15:15:00,BUY (BULLISH),2,1.31691,1.3154,-0.1147,LOSS ❌ (-0.11%),0,0.08791419,LOW (<50%)
2026-02-05 17:30:00,BUY (BULLISH),2,1.31449,1.3171189799999998,0.2,WIN ✅ (+0.20%),1,0.9683367,HIGH (>70%)
2026-02-05 21:00:00,BUY (BULLISH),2,1.314,1.316628,0.2,WIN ✅ (+0.20%),1,0.9905132,HIGH (>70%)
2026-02-05 21:45:00,BUY (BULLISH),2,1.31313,1.31575626,0.2,WIN ✅ (+0.20%),1,0.9877792,HIGH (>70%)
2026-02-05 22:00:00,BUY (BULLISH),2,1.31254,1.31516508,0.2,WIN ✅ (+0.20%),1,0.9570736,HIGH (>70%)
2026-02-06 04:30:00,BUY (BULLISH),2,1.30985,1.3124697,0.2,WIN ✅ (+0.20%),1,0.97378683,HIGH (>70%)
2026-02-06 12:00:00,SELL (BEARISH),2,1.31083,1.3154,-0.3486,LOSS ❌ (0.35%),0,0.07680242,LOW (<50%)
2026-02-06 13:00:00,SELL (BEARISH),2,1.31257,1.3154,-0.2156,LOSS ❌ (0.22%),0,0.07566464,LOW (<50%)
2026-02-06 14:15:00,SELL (BEARISH),2,1.31533,1.3126993400000002,0.2,WIN ✅ (+0.20%),1,0.9837284,HIGH (>70%)
2026-02-06 19:15:00,BUY (BULLISH),2,1.31175,1.3143735,0.2,WIN ✅ (+0.20%),1,0.9812121,HIGH (>70%)
2026-02-06 20:15:00,BUY (BULLISH),2,1.31084,1.31346168,0.2,WIN ✅ (+0.20%),1,0.98712826,HIGH (>70%)
2026-02-06 22:00:00,BUY (BULLISH),2,1.31147,1.31409294,0.2,WIN ✅ (+0.20%),1,0.98777884,HIGH (>70%)
2026-02-07 00:30:00,SELL (BEARISH),2,1.31447,1.31184106,0.2,WIN ✅ (+0.20%),1,0.9935435,HIGH (>70%)
2026-02-07 06:00:00,BUY (BULLISH),2,1.31328,1.3133,0.0015,LOSS ❌ (0.00%),0,0.055365965,LOW (<50%)
2026-02-07 07:15:00,BUY (BULLISH),2,1.31215,1.3147742999999998,0.2,WIN ✅ (+0.20%),1,0.9857062,HIGH (>70%)
2026-02-07 07:45:00,BUY (BULLISH),2,1.31132,1.31394264,0.2,WIN ✅ (+0.20%),1,0.990379,HIGH (>70%)
2026-02-07 09:00:00,BUY (BULLISH),2,1.31198,1.31460396,0.2,WIN ✅ (+0.20%),1,0.99411386,HIGH (>70%)
2026-02-07 16:45:00,SELL (BEARISH),3,1.31543,1.31279914,0.2,WIN ✅ (+0.20%),1,0.9708854,HIGH (>70%)
2026-02-07 19:15:00,SELL (BEARISH),2,1.31677,1.31413646,0.2,WIN ✅ (+0.20%),1,0.9851959,HIGH (>70%)
2026-02-07 23:30:00,BUY (BULLISH),2,1.31462,1.31233,-0.1742,LOSS ❌ (-0.17%),0,0.07127769,LOW (<50%)
2026-02-08 03:15:00,BUY (BULLISH),2,1.31394,1.31656788,0.2,WIN ✅ (+0.20%),1,0.96812594,HIGH (>70%)
2026-02-08 03:45:00,BUY (BULLISH),2,1.31294,1.31556588,0.2,WIN ✅ (+0.20%),1,0.97982764,HIGH (>70%)
2026-02-08 04:15:00,BUY (BULLISH),2,1.31208,1.31470416,0.2,WIN ✅ (+0.20%),1,0.9911611,HIGH (>70%)
2026-02-08 08:30:00,SELL (BEARISH),2,1.31418,1.3115516399999998,0.2,WIN ✅ (+0.20%),1,0.99318343,HIGH (>70%)
2026-02-08 15:15:00,BUY (BULLISH),2,1.3117,1.3143234,0.2,WIN ✅ (+0.20%),1,0.97794807,HIGH (>70%)
2026-02-08 16:00:00,SELL (BEARISH),2,1.31186,1.30923628,0.2,WIN ✅ (+0.20%),1,0.96585757,HIGH (>70%)
2026-02-08 16:30:00,BUY (BULLISH),2,1.31098,1.30293,-0.614,LOSS ❌ (-0.61%),0,0.065551996,LOW (<50%)
2026-02-08 20:30:00,BUY (BULLISH),2,1.30953,1.31214906,0.2,WIN ✅ (+0.20%),1,0.98089856,HIGH (>70%)
2026-02-09 01:45:00,BUY (BULLISH),2,1.30492,1.3075298400000002,0.2,WIN ✅ (+0.20%),1,0.97444195,HIGH (>70%)
2026-02-09 13:15:00,BUY (BULLISH),2,1.30303,1.30293,-0.0077,LOSS ❌ (-0.01%),0,0.02984646,LOW (<50%)
2026-02-09 13:45:00,BUY (BULLISH),2,1.30265,1.30293,0.0215,LOSS ❌ (0.02%),0,0.077845596,LOW (<50%)
2026-02-10 00:00:00,SELL (BEARISH),2,1.30341,1.30080318,0.2,WIN ✅ (+0.20%),1,0.9487937,HIGH (>70%)
2026-02-10 07:45:00,SELL (BEARISH),2,1.30581,1.30319838,0.2,WIN ✅ (+0.20%),1,0.9278404,HIGH (>70%)
2026-02-10 11:30:00,BUY (BULLISH),2,1.30306,1.3056661200000002,0.2,WIN ✅ (+0.20%),1,0.94505066,HIGH (>70%)
2026-02-10 11:45:00,BUY (BULLISH),2,1.3025,1.305105,0.2,WIN ✅ (+0.20%),1,0.97357494,HIGH (>70%)
2026-02-10 13:45:00,SELL (BEARISH),2,1.30656,1.30784,-0.098,LOSS ❌ (0.10%),0,0.039234992,LOW (<50%)
2026-02-10 20:15:00,SELL (BEARISH),2,1.30809,1.3093,-0.0925,LOSS ❌ (0.09%),0,0.013794338,LOW (<50%)
2026-02-11 14:45:00,BUY (BULLISH),2,1.3071,1.3097142,0.2,WIN ✅ (+0.20%),1,0.980888,HIGH (>70%)
2026-02-11 18:15:00,SELL (BEARISH),2,1.31051,1.30788898,0.2,WIN ✅ (+0.20%),1,0.9487577,HIGH (>70%)
2026-02-11 18:45:00,SELL (BEARISH),2,1.31132,1.30869736,0.2,WIN ✅ (+0.20%),1,0.966132,HIGH (>70%)
2026-02-11 19:00:00,SELL (BEARISH),2,1.31061,1.30798878,0.2,WIN ✅ (+0.20%),1,0.97075653,HIGH (>70%)
2026-02-11 22:15:00,BUY (BULLISH),2,1.30883,1.29786,-0.8382,LOSS ❌ (-0.84%),0,0.022806324,LOW (<50%)
2026-02-12 02:15:00,BUY (BULLISH),2,1.30502,1.30763004,0.2,WIN ✅ (+0.20%),1,0.9347757,HIGH (>70%)
2026-02-12 03:00:00,BUY (BULLISH),2,1.30125,1.3038525,0.2,WIN ✅ (+0.20%),1,0.963873,HIGH (>70%)
2026-02-12 03:15:00,BUY (BULLISH),3,1.30119,1.30379238,0.2,WIN ✅ (+0.20%),1,0.95370054,HIGH (>70%)
2026-02-12 03:45:00,BUY (BULLISH),2,1.30212,1.30472424,0.2,WIN ✅ (+0.20%),1,0.97559434,HIGH (>70%)
2026-02-12 11:30:00,BUY (BULLISH),2,1.30253,1.29786,-0.3585,LOSS ❌ (-0.36%),0,0.050630227,LOW (<50%)
2026-02-12 12:00:00,BUY (BULLISH),2,1.29992,1.29786,-0.1585,LOSS ❌ (-0.16%),0,0.09987591,LOW (<50%)
2026-02-12 12:15:00,BUY (BULLISH),3,1.29986,1.29786,-0.1539,LOSS ❌ (-0.15%),0,0.022507567,LOW (<50%)
2026-02-12 13:00:00,BUY (BULLISH),2,1.29746,1.29786,0.0308,LOSS ❌ (0.03%),0,0.06591613,LOW (<50%)
2026-02-12 14:00:00,BUY (BULLISH),2,1.29786,1.30045572,0.2,WIN ✅ (+0.20%),1,0.9846591,HIGH (>70%)
2026-02-12 21:15:00,BUY (BULLISH),2,1.29132,1.29390264,0.2,WIN ✅ (+0.20%),1,0.97305614,HIGH (>70%)
2026-02-12 21:45:00,BUY (BULLISH),2,1.29023,1.29281046,0.2,WIN ✅ (+0.20%),1,0.9748011,HIGH (>70%)
2026-02-12 22:45:00,BUY (BULLISH),2,1.28982,1.29239964,0.2,WIN ✅ (+0.20%),1,0.99301046,HIGH (>70%)
2026-02-12 23:00:00,BUY (BULLISH),2,1.28989,1.29246978,0.2,WIN ✅ (+0.20%),1,0.97674984,HIGH (>70%)
2026-02-12 23:45:00,BUY (BULLISH),2,1.28896,1.29153792,0.2,WIN ✅ (+0.20%),1,0.98229885,HIGH (>70%)
2026-02-13 06:00:00,SELL (BEARISH),2,1.29433,1.29723,-0.2241,LOSS ❌ (0.22%),0,0.069941916,LOW (<50%)
2026-02-13 12:00:00,SELL (BEARISH),2,1.2999,1.2973002,0.2,WIN ✅ (+0.20%),1,0.96205205,HIGH (>70%)
2026-02-13 14:45:00,BUY (BULLISH),2,1.29714,1.29973428,0.2,WIN ✅ (+0.20%),1,0.98437816,HIGH (>70%)
2026-02-13 15:45:00,BUY (BULLISH),2,1.29605,1.2986421,0.2,WIN ✅ (+0.20%),1,0.9798527,HIGH (>70%)
2026-02-13 17:15:00,BUY (BULLISH),2,1.29513,1.29772026,0.2,WIN ✅ (+0.20%),1,0.94215584,HIGH (>70%)
2026-02-13 23:15:00,SELL (BEARISH),2,1.29857,1.29597286,0.2,WIN ✅ (+0.20%),1,0.96760356,HIGH (>70%)
2026-02-14 08:45:00,SELL (BEARISH),2,1.298,1.30415,-0.4738,LOSS ❌ (0.47%),0,0.028463652,LOW (<50%)
2026-02-14 11:00:00,SELL (BEARISH),2,1.30314,1.30415,-0.0775,LOSS ❌ (0.08%),0,0.09752136,LOW (<50%)
2026-02-14 16:15:00,BUY (BULLISH),2,1.30193,1.30039,-0.1183,LOSS ❌ (-0.12%),0,0.13846198,LOW (<50%)
2026-02-14 17:30:00,BUY (BULLISH),2,1.30007,1.30039,0.0246,LOSS ❌ (0.02%),0,0.09228943,LOW (<50%)
2026-02-14 18:00:00,BUY (BULLISH),2,1.29903,1.30162806,0.2,WIN ✅ (+0.20%),1,0.9521989,HIGH (>70%)
2026-02-14 19:45:00,BUY (BULLISH),2,1.29851,1.30110702,0.2,WIN ✅ (+0.20%),1,0.98984385,HIGH (>70%)
2026-02-14 20:30:00,BUY (BULLISH),2,1.29793,1.30052586,0.2,WIN ✅ (+0.20%),1,0.9718935,HIGH (>70%)
2026-02-15 10:45:00,SELL (BEARISH),2,1.29667,1.30039,-0.2869,LOSS ❌ (0.29%),0,0.014777478,LOW (<50%)
2026-02-15 12:00:00,SELL (BEARISH),3,1.29701,1.30039,-0.2606,LOSS ❌ (0.26%),0,0.04231059,LOW (<50%)
2026-02-15 16:15:00,SELL (BEARISH),2,1.3024,1.2997952,0.2,WIN ✅ (+0.20%),1,0.9601527,HIGH (>70%)
2026-02-15 17:15:00,SELL (BEARISH),2,1.30119,1.2985876200000002,0.2,WIN ✅ (+0.20%),1,0.9706007,HIGH (>70%)
2026-02-15 19:45:00,BUY (BULLISH),2,1.29874,1.30133748,0.2,WIN ✅ (+0.20%),1,0.9624558,HIGH (>70%)
2026-02-15 20:15:00,BUY (BULLISH),2,1.29734,1.29993468,0.2,WIN ✅ (+0.20%),1,0.96610415,HIGH (>70%)
2026-02-15 20:30:00,BUY (BULLISH),2,1.298,1.300596,0.2,WIN ✅ (+0.20%),1,0.9908137,HIGH (>70%)
2026-02-16 04:00:00,BUY (BULLISH),2,1.29555,1.2981411,0.2,WIN ✅ (+0.20%),1,0.9824472,HIGH (>70%)
2026-02-16 05:00:00,SELL (BEARISH),2,1.29918,1.29658164,0.2,WIN ✅ (+0.20%),1,0.27453506,LOW (<50%)
2026-02-16 05:15:00,SELL (BEARISH),3,1.29871,1.29611258,0.2,WIN ✅ (+0.20%),1,0.32829213,LOW (<50%)
2026-02-16 06:30:00,SELL (BEARISH),2,1.29992,1.29732016,0.2,WIN ✅ (+0.20%),1,0.27247974,LOW (<50%)
2026-02-16 09:15:00,SELL (BEARISH),2,1.29958,1.29698084,0.2,WIN ✅ (+0.20%),1,0.9890337,HIGH (>70%)
2026-02-16 10:30:00,BUY (BULLISH),2,1.29755,1.3001451,0.2,WIN ✅ (+0.20%),1,0.92967975,HIGH (>70%)
2026-02-16 16:30:00,BUY (BULLISH),2,1.29494,1.29752988,0.2,WIN ✅ (+0.20%),1,0.8969427,HIGH (>70%)
2026-02-16 18:45:00,SELL (BEARISH),2,1.29945,1.2968511,0.2,WIN ✅ (+0.20%),1,0.5662575,MEDIUM (50-70%)
2026-02-16 22:45:00,BUY (BULLISH),2,1.29566,1.29825132,0.2,WIN ✅ (+0.20%),1,0.9688223,HIGH (>70%)
2026-02-17 01:00:00,SELL (BEARISH),2,1.29844,1.29584312,0.2,WIN ✅ (+0.20%),1,0.36505285,LOW (<50%)
2026-02-17 05:15:00,BUY (BULLISH),2,1.2976,1.3001952,0.2,WIN ✅ (+0.20%),1,0.69494295,MEDIUM (50-70%)
2026-02-17 10:45:00,BUY (BULLISH),2,1.29709,1.29968418,0.2,WIN ✅ (+0.20%),1,0.84289354,HIGH (>70%)
2026-02-17 11:15:00,BUY (BULLISH),2,1.29645,1.2990429,0.2,WIN ✅ (+0.20%),1,0.95638686,HIGH (>70%)
2026-02-17 17:30:00,BUY (BULLISH),3,1.29414,1.2967282800000002,0.2,WIN ✅ (+0.20%),1,0.9523105,HIGH (>70%)
2026-02-17 19:30:00,BUY (BULLISH),2,1.29116,1.29374232,0.2,WIN ✅ (+0.20%),1,0.7853564,HIGH (>70%)
2026-02-17 19:45:00,BUY (BULLISH),2,1.29128,1.29386256,0.2,WIN ✅ (+0.20%),1,0.94504863,HIGH (>70%)
2026-02-17 22:45:00,SELL (BEARISH),2,1.29359,1.29100282,0.2,WIN ✅ (+0.20%),1,0.8794507,HIGH (>70%)
2026-02-18 09:30:00,SELL (BEARISH),2,1.29549,1.29831,-0.2177,LOSS ❌ (0.22%),0,0.93146694,HIGH (>70%)
2026-02-18 10:00:00,SELL (BEARISH),2,1.29635,1.29831,-0.1512,LOSS ❌ (0.15%),0,0.622512,MEDIUM (50-70%)
2026-02-18 11:15:00,SELL (BEARISH),2,1.29886,1.29626228,0.2,WIN ✅ (+0.20%),1,0.40542367,LOW (<50%)
2026-02-18 14:45:00,SELL (BEARISH),2,1.30028,1.29767944,0.2,WIN ✅ (+0.20%),1,0.20286973,LOW (<50%)
2026-02-18 15:00:00,SELL (BEARISH),2,1.30081,1.29820838,0.2,WIN ✅ (+0.20%),1,0.028078023,LOW (<50%)
2026-02-18 15:30:00,SELL (BEARISH),2,1.30179,1.29918642,0.2,WIN ✅ (+0.20%),1,0.014215195,LOW (<50%)
2026-02-19 07:45:00,BUY (BULLISH),3,1.29994,1.29649,-0.2654,LOSS ❌ (-0.27%),0,0.52472013,MEDIUM (50-70%)
2026-02-19 11:00:00,BUY (BULLISH),2,1.29674,1.29649,-0.0193,LOSS ❌ (-0.02%),0,0.8872458,HIGH (>70%)
2026-02-19 12:00:00,BUY (BULLISH),2,1.296,1.29649,0.0378,LOSS ❌ (0.04%),0,0.9911287,HIGH (>70%)
2026-02-19 14:00:00,BUY (BULLISH),2,1.29649,1.29908298,0.2,WIN ✅ (+0.20%),1,0.96425503,HIGH (>70%)
2026-02-19 19:00:00,BUY (BULLISH),2,1.29526,1.29785052,0.2,WIN ✅ (+0.20%),1,0.9348204,HIGH (>70%)
2026-02-19 22:45:00,SELL (BEARISH),3,1.299,1.30509,-0.4688,LOSS ❌ (0.47%),0,0.88011605,HIGH (>70%)
2026-02-20 08:45:00,SELL (BEARISH),2,1.30289,1.30509,-0.1689,LOSS ❌ (0.17%),0,0.90541106,HIGH (>70%)
2026-02-20 16:45:00,SELL (BEARISH),2,1.30745,1.3048351,0.2,WIN ✅ (+0.20%),1,0.051584672,LOW (<50%)
