datetime,open,high,low,close,volume
2026-01-17 16:00:00,1.27359,1.27458,1.27296,1.27417,170
2026-01-17 16:15:00,1.27372,1.27454,1.27294,1.27393,254
2026-01-17 16:30:00,1.27357,1.27508,1.27291,1.27448,172
2026-01-17 16:45:00,1.27451,1.27496,1.27337,1.27454,115
2026-01-17 17:00:00,1.27497,1.27558,1.27443,1.27535,158
2026-01-17 17:15:00,1.27543,1.27662,1.2743,1.27532,320
2026-01-17 17:30:00,1.27538,1.27554,1.2747,1.27546,339
2026-01-17 17:45:00,1.27552,1.27584,1.27509,1.27525,301
2026-01-17 18:00:00,1.27475,1.27608,1.27364,1.27478,114
2026-01-17 18:15:00,1.27442,1.27498,1.27382,1.27449,480
2026-01-17 18:30:00,1.27416,1.27527,1.272,1.27207,434
2026-01-17 18:45:00,1.27175,1.27249,1.27106,1.27137,459
2026-01-17 19:00:00,1.27205,1.27265,1.27011,1.27259,151
2026-01-17 19:15:00,1.27234,1.27287,1.27132,1.27226,384
2026-01-17 19:30:00,1.27201,1.27279,1.27159,1.27184,475
2026-01-17 19:45:00,1.27257,1.27307,1.2714,1.27231,498
2026-01-17 20:00:00,1.27286,1.27368,1.27199,1.27226,217
2026-01-17 20:15:00,1.27227,1.27267,1.27074,1.27158,444
2026-01-17 20:30:00,1.27108,1.27302,1.2705,1.27276,222
2026-01-17 20:45:00,1.27219,1.27407,1.27155,1.2723,288
2026-01-17 21:00:00,1.27254,1.27458,1.27167,1.27438,271
2026-01-17 21:15:00,1.27387,1.27472,1.2734,1.27354,208
2026-01-17 21:30:00,1.27364,1.27469,1.27209,1.27459,159
2026-01-17 21:45:00,1.27407,1.27528,1.27349,1.2752,490
2026-01-17 22:00:00,1.27443,1.27594,1.27365,1.27413,370
2026-01-17 22:15:00,1.2743,1.27479,1.27359,1.27471,160
2026-01-17 22:30:00,1.27347,1.27584,1.27338,1.27482,346
2026-01-17 22:45:00,1.27456,1.27507,1.27362,1.27502,398
2026-01-17 23:00:00,1.27602,1.27681,1.27453,1.27637,316
2026-01-17 23:15:00,1.27599,1.27658,1.27587,1.27597,180
2026-01-17 23:30:00,1.27609,1.27768,1.27517,1.27739,493
2026-01-17 23:45:00,1.27739,1.2782,1.27702,1.27808,333
2026-01-18 00:00:00,1.27835,1.2788,1.27625,1.27781,137
2026-01-18 00:15:00,1.27781,1.27811,1.2768,1.278,161
2026-01-18 00:30:00,1.27705,1.27867,1.27499,1.27666,163
2026-01-18 00:45:00,1.27692,1.27772,1.27636,1.27686,488
2026-01-18 01:00:00,1.27636,1.27748,1.2757,1.27608,176
2026-01-18 01:15:00,1.27511,1.27701,1.27469,1.27497,178
2026-01-18 01:30:00,1.27473,1.27619,1.27397,1.27509,121
2026-01-18 01:45:00,1.2754,1.27645,1.2743,1.27441,212
2026-01-18 02:00:00,1.27401,1.27509,1.27399,1.27499,279
2026-01-18 02:15:00,1.2753,1.27608,1.27436,1.27455,132
2026-01-18 02:30:00,1.27485,1.27512,1.27423,1.2751,341
2026-01-18 02:45:00,1.27504,1.27551,1.27457,1.27539,430
2026-01-18 03:00:00,1.27497,1.2756,1.27412,1.27525,330
2026-01-18 03:15:00,1.27518,1.27693,1.27499,1.27667,206
2026-01-18 03:30:00,1.27769,1.27838,1.27629,1.27652,154
2026-01-18 03:45:00,1.27636,1.27757,1.2757,1.27578,454
2026-01-18 04:00:00,1.2746,1.2766,1.27427,1.27649,491
2026-01-18 04:15:00,1.276,1.27676,1.27568,1.27584,160
2026-01-18 04:30:00,1.27558,1.27704,1.27512,1.27567,391
2026-01-18 04:45:00,1.27534,1.27621,1.27511,1.27567,475
2026-01-18 05:00:00,1.27554,1.27614,1.2748,1.27568,193
2026-01-18 05:15:00,1.2759,1.27665,1.27544,1.2765,433
2026-01-18 05:30:00,1.2766,1.27712,1.27539,1.27568,454
2026-01-18 05:45:00,1.27512,1.27718,1.27463,1.27514,306
2026-01-18 06:00:00,1.27566,1.27716,1.27382,1.27571,241
2026-01-18 06:15:00,1.27564,1.27606,1.27487,1.27492,165
2026-01-18 06:30:00,1.27492,1.27572,1.27458,1.27564,120
2026-01-18 06:45:00,1.27613,1.2769,1.27431,1.276,345
2026-01-18 07:00:00,1.27544,1.27646,1.27467,1.27528,467
2026-01-18 07:15:00,1.27403,1.27531,1.27289,1.27474,423
2026-01-18 07:30:00,1.27444,1.27642,1.27279,1.27534,283
2026-01-18 07:45:00,1.27468,1.27583,1.27365,1.27482,285
2026-01-18 08:00:00,1.27495,1.27594,1.27332,1.27553,481
2026-01-18 08:15:00,1.27494,1.27666,1.27396,1.27656,305
2026-01-18 08:30:00,1.27653,1.27746,1.27624,1.27633,271
2026-01-18 08:45:00,1.27685,1.2772,1.27496,1.27518,290
2026-01-18 09:00:00,1.27519,1.27617,1.27466,1.27596,189
2026-01-18 09:15:00,1.27606,1.27645,1.27555,1.27599,279
2026-01-18 09:30:00,1.27638,1.27716,1.27487,1.27618,141
2026-01-18 09:45:00,1.2758,1.27658,1.27574,1.27644,108
2026-01-18 10:00:00,1.27628,1.27742,1.27535,1.27729,288
2026-01-18 10:15:00,1.27694,1.278,1.27605,1.27639,180
2026-01-18 10:30:00,1.27642,1.27775,1.27541,1.27584,130
2026-01-18 10:45:00,1.27566,1.27667,1.27484,1.27665,449
2026-01-18 11:00:00,1.2764,1.27711,1.27552,1.27638,223
2026-01-18 11:15:00,1.27695,1.27778,1.27592,1.27696,113
2026-01-18 11:30:00,1.27775,1.27806,1.27661,1.2767,480
2026-01-18 11:45:00,1.27725,1.27741,1.27603,1.27682,252
2026-01-18 12:00:00,1.27691,1.27801,1.27608,1.27787,270
2026-01-18 12:15:00,1.27895,1.27981,1.27758,1.2778,342
2026-01-18 12:30:00,1.27775,1.27881,1.27695,1.27801,327
2026-01-18 12:45:00,1.27865,1.27939,1.27708,1.279,178
2026-01-18 13:00:00,1.27956,1.28056,1.27858,1.28018,271
2026-01-18 13:15:00,1.28011,1.28158,1.27906,1.28015,437
2026-01-18 13:30:00,1.27984,1.2813,1.27929,1.27976,456
2026-01-18 13:45:00,1.28043,1.28117,1.27914,1.27915,275
2026-01-18 14:00:00,1.27974,1.2798,1.27808,1.27974,448
2026-01-18 14:15:00,1.27982,1.28009,1.27825,1.2784,350
2026-01-18 14:30:00,1.27747,1.27931,1.27717,1.2773,186
2026-01-18 14:45:00,1.27752,1.27891,1.27713,1.27811,149
2026-01-18 15:00:00,1.27881,1.2794,1.27693,1.27806,197
2026-01-18 15:15:00,1.27853,1.27915,1.27779,1.27795,337
2026-01-18 15:30:00,1.27829,1.27903,1.27696,1.2776,368
2026-01-18 15:45:00,1.27855,1.27897,1.27731,1.27863,240
2026-01-18 16:00:00,1.27845,1.27908,1.27707,1.27762,209
2026-01-18 16:15:00,1.27762,1.27784,1.27724,1.2775,134
2026-01-18 16:30:00,1.27707,1.27799,1.27607,1.27761,143
2026-01-18 16:45:00,1.27827,1.27862,1.27737,1.27739,259
2026-01-18 17:00:00,1.27647,1.27767,1.27641,1.27682,116
2026-01-18 17:15:00,1.27672,1.27788,1.27663,1.27729,430
2026-01-18 17:30:00,1.27655,1.27755,1.27501,1.27721,171
2026-01-18 17:45:00,1.27811,1.27828,1.27698,1.27734,345
2026-01-18 18:00:00,1.27768,1.27881,1.27677,1.27684,276
2026-01-18 18:15:00,1.27703,1.27811,1.27596,1.27631,423
2026-01-18 18:30:00,1.27668,1.2782,1.27547,1.27601,135
2026-01-18 18:45:00,1.2766,1.27783,1.27584,1.27638,322
2026-01-18 19:00:00,1.27646,1.2769,1.2756,1.27686,472
2026-01-18 19:15:00,1.27675,1.27798,1.27584,1.27763,405
2026-01-18 19:30:00,1.27801,1.27826,1.27703,1.2779,324
2026-01-18 19:45:00,1.27774,1.27834,1.27681,1.27797,255
2026-01-18 20:00:00,1.27792,1.27914,1.27751,1.27884,362
2026-01-18 20:15:00,1.27784,1.27888,1.27779,1.27782,382
2026-01-18 20:30:00,1.27828,1.27926,1.27656,1.27895,209
2026-01-18 20:45:00,1.27834,1.27948,1.27784,1.27935,442
2026-01-18 21:00:00,1.27982,1.28102,1.27863,1.2789,201
2026-01-18 21:15:00,1.27986,1.28015,1.27813,1.27951,390
2026-01-18 21:30:00,1.28028,1.28182,1.27949,1.28123,311
2026-01-18 21:45:00,1.28067,1.28147,1.27993,1.28114,417
2026-01-18 22:00:00,1.28085,1.28125,1.28076,1.28109,311
2026-01-18 22:15:00,1.28064,1.28191,1.27999,1.28129,434
2026-01-18 22:30:00,1.28105,1.28333,1.28026,1.28179,148
2026-01-18 22:45:00,1.28119,1.28322,1.27964,1.28312,128
2026-01-18 23:00:00,1.28273,1.28383,1.2824,1.28243,333
2026-01-18 23:15:00,1.28216,1.28295,1.28085,1.28274,107
2026-01-18 23:30:00,1.28298,1.28391,1.2813,1.28144,394
2026-01-18 23:45:00,1.28135,1.28245,1.28049,1.28242,210
2026-01-19 00:00:00,1.28299,1.28398,1.2824,1.28315,258
2026-01-19 00:15:00,1.28316,1.28331,1.28282,1.28328,296
2026-01-19 00:30:00,1.28318,1.2844,1.28283,1.28437,203
2026-01-19 00:45:00,1.28421,1.28487,1.28342,1.28388,350
2026-01-19 01:00:00,1.28355,1.28432,1.28291,1.28322,199
2026-01-19 01:15:00,1.28358,1.28557,1.28253,1.28445,220
2026-01-19 01:30:00,1.28381,1.28507,1.28337,1.28449,298
2026-01-19 01:45:00,1.28438,1.28496,1.28373,1.28383,467
2026-01-19 02:00:00,1.28439,1.28495,1.28382,1.28475,260
2026-01-19 02:15:00,1.28429,1.2848,1.28363,1.28433,424
2026-01-19 02:30:00,1.28392,1.28506,1.28369,1.28405,304
2026-01-19 02:45:00,1.28365,1.28551,1.28315,1.2855,333
2026-01-19 03:00:00,1.28507,1.28585,1.28396,1.28572,440
2026-01-19 03:15:00,1.28601,1.28681,1.2847,1.28631,211
2026-01-19 03:30:00,1.28569,1.28698,1.28504,1.28669,467
2026-01-19 03:45:00,1.28685,1.28708,1.28649,1.28672,152
2026-01-19 04:00:00,1.28725,1.28917,1.28491,1.28853,386
2026-01-19 04:15:00,1.28796,1.28918,1.28634,1.28668,108
2026-01-19 04:30:00,1.28694,1.28754,1.28459,1.28657,397
2026-01-19 04:45:00,1.28697,1.28756,1.28644,1.28646,170
2026-01-19 05:00:00,1.28666,1.28776,1.28484,1.28512,140
2026-01-19 05:15:00,1.28514,1.28592,1.28389,1.28449,109
2026-01-19 05:30:00,1.28466,1.28529,1.28398,1.28458,185
2026-01-19 05:45:00,1.28387,1.28661,1.28299,1.28382,151
2026-01-19 06:00:00,1.28274,1.28408,1.28159,1.28322,107
2026-01-19 06:15:00,1.28259,1.28335,1.28211,1.28306,468
2026-01-19 06:30:00,1.28363,1.28433,1.28295,1.28333,146
2026-01-19 06:45:00,1.28309,1.28444,1.28196,1.28325,252
2026-01-19 07:00:00,1.28354,1.28386,1.28273,1.28358,487
2026-01-19 07:15:00,1.28407,1.28491,1.28302,1.28443,237
2026-01-19 07:30:00,1.28466,1.28473,1.28356,1.28437,268
2026-01-19 07:45:00,1.28468,1.28556,1.28381,1.28456,181
2026-01-19 08:00:00,1.28421,1.28479,1.28361,1.28364,170
2026-01-19 08:15:00,1.28403,1.28549,1.28347,1.28428,184
2026-01-19 08:30:00,1.28434,1.28604,1.28389,1.28485,295
2026-01-19 08:45:00,1.28504,1.28602,1.28431,1.28559,245
2026-01-19 09:00:00,1.28528,1.28684,1.28454,1.28674,234
2026-01-19 09:15:00,1.28625,1.2873,1.28587,1.2871,291
2026-01-19 09:30:00,1.28713,1.28762,1.28643,1.28675,149
2026-01-19 09:45:00,1.2872,1.2883,1.28619,1.28745,476
2026-01-19 10:00:00,1.28751,1.28825,1.28656,1.28753,258
2026-01-19 10:15:00,1.28708,1.28814,1.28619,1.28733,160
2026-01-19 10:30:00,1.2867,1.28907,1.28529,1.28558,417
2026-01-19 10:45:00,1.28431,1.28673,1.28374,1.28496,205
2026-01-19 11:00:00,1.28494,1.28617,1.28336,1.28364,103
2026-01-19 11:15:00,1.28388,1.28481,1.28234,1.2829,232
2026-01-19 11:30:00,1.28221,1.28404,1.28191,1.28381,215
2026-01-19 11:45:00,1.2839,1.28461,1.28322,1.28384,281
2026-01-19 12:00:00,1.28296,1.28406,1.2822,1.28291,245
2026-01-19 12:15:00,1.28234,1.28332,1.28189,1.28254,176
2026-01-19 12:30:00,1.28283,1.28356,1.28145,1.2835,364
2026-01-19 12:45:00,1.28436,1.28459,1.28274,1.2833,230
2026-01-19 13:00:00,1.28376,1.28479,1.2813,1.28167,265
2026-01-19 13:15:00,1.28143,1.28256,1.28103,1.28253,421
2026-01-19 13:30:00,1.28301,1.28517,1.28176,1.28434,377
2026-01-19 13:45:00,1.28359,1.28581,1.2822,1.28331,435
2026-01-19 14:00:00,1.28308,1.28364,1.28184,1.28278,307
2026-01-19 14:15:00,1.28201,1.2835,1.28192,1.28293,278
2026-01-19 14:30:00,1.28234,1.28343,1.28196,1.28322,118
2026-01-19 14:45:00,1.28369,1.28447,1.2825,1.28427,421
2026-01-19 15:00:00,1.2833,1.28436,1.2832,1.28323,154
2026-01-19 15:15:00,1.28291,1.28351,1.28194,1.282,154
2026-01-19 15:30:00,1.28186,1.28232,1.28057,1.28137,464
2026-01-19 15:45:00,1.28226,1.28227,1.2809,1.28102,303
2026-01-19 16:00:00,1.28125,1.28169,1.27999,1.28129,250
2026-01-19 16:15:00,1.28125,1.28223,1.2806,1.28126,496
2026-01-19 16:30:00,1.28112,1.28183,1.27983,1.28181,154
2026-01-19 16:45:00,1.28175,1.2837,1.27967,1.2797,329
2026-01-19 17:00:00,1.28008,1.28142,1.27878,1.28032,365
2026-01-19 17:15:00,1.27997,1.28106,1.2797,1.2803,176
2026-01-19 17:30:00,1.28007,1.28122,1.2792,1.28105,425
2026-01-19 17:45:00,1.28127,1.28165,1.28009,1.28139,403
2026-01-19 18:00:00,1.28109,1.28172,1.28031,1.28085,496
2026-01-19 18:15:00,1.28083,1.28165,1.28042,1.28065,163
2026-01-19 18:30:00,1.28022,1.28185,1.27905,1.28179,236
2026-01-19 18:45:00,1.28207,1.28267,1.28135,1.28136,149
2026-01-19 19:00:00,1.28096,1.28186,1.28078,1.28148,398
2026-01-19 19:15:00,1.28082,1.2819,1.28024,1.2809,147
2026-01-19 19:30:00,1.28178,1.28193,1.28082,1.28172,280
2026-01-19 19:45:00,1.28152,1.2831,1.28019,1.28106,446
2026-01-19 20:00:00,1.28167,1.28229,1.28063,1.28139,215
2026-01-19 20:15:00,1.2817,1.28302,1.28095,1.28125,327
2026-01-19 20:30:00,1.2806,1.28193,1.27996,1.28065,347
2026-01-19 20:45:00,1.28049,1.28071,1.27989,1.28059,300
2026-01-19 21:00:00,1.28089,1.28174,1.28027,1.28131,219
2026-01-19 21:15:00,1.28146,1.28177,1.28095,1.2816,136
2026-01-19 21:30:00,1.28076,1.2818,1.28055,1.28135,396
2026-01-19 21:45:00,1.28156,1.28221,1.28037,1.28039,188
2026-01-19 22:00:00,1.28048,1.28092,1.27954,1.28036,221
2026-01-19 22:15:00,1.28021,1.28157,1.27909,1.28089,140
2026-01-19 22:30:00,1.28022,1.28206,1.27919,1.28197,237
2026-01-19 22:45:00,1.28268,1.28349,1.28058,1.28242,442
2026-01-19 23:00:00,1.2828,1.28354,1.28143,1.28236,341
2026-01-19 23:15:00,1.28192,1.28285,1.28169,1.28266,269
2026-01-19 23:30:00,1.28211,1.28337,1.28138,1.28314,164
2026-01-19 23:45:00,1.28317,1.28353,1.28208,1.28236,492
2026-01-20 00:00:00,1.28215,1.28263,1.28139,1.28145,159
2026-01-20 00:15:00,1.28202,1.28225,1.28138,1.28223,242
2026-01-20 00:30:00,1.28271,1.28376,1.28194,1.28374,396
2026-01-20 00:45:00,1.28357,1.28455,1.28328,1.28356,118
2026-01-20 01:00:00,1.28279,1.28383,1.28258,1.28352,117
2026-01-20 01:15:00,1.28388,1.28426,1.28312,1.28353,118
2026-01-20 01:30:00,1.28336,1.28366,1.28291,1.28302,360
2026-01-20 01:45:00,1.28327,1.28396,1.28133,1.28245,215
2026-01-20 02:00:00,1.28161,1.28259,1.28066,1.28077,290
2026-01-20 02:15:00,1.28078,1.28171,1.27971,1.281,385
2026-01-20 02:30:00,1.2804,1.28192,1.28012,1.28076,200
2026-01-20 02:45:00,1.27994,1.28135,1.27975,1.28121,389
2026-01-20 03:00:00,1.2815,1.28183,1.27874,1.28078,220
2026-01-20 03:15:00,1.28071,1.2816,1.27971,1.28037,325
2026-01-20 03:30:00,1.28103,1.28187,1.27934,1.28157,338
2026-01-20 03:45:00,1.28128,1.28249,1.28127,1.28144,373
2026-01-20 04:00:00,1.28115,1.28323,1.28032,1.28318,412
2026-01-20 04:15:00,1.28378,1.28439,1.28221,1.28327,107
2026-01-20 04:30:00,1.2831,1.28422,1.28284,1.28403,172
2026-01-20 04:45:00,1.28372,1.2846,1.28342,1.28417,410
2026-01-20 05:00:00,1.28453,1.28647,1.28382,1.28475,239
2026-01-20 05:15:00,1.28503,1.28603,1.2844,1.28512,357
2026-01-20 05:30:00,1.28408,1.28579,1.28312,1.28498,281
2026-01-20 05:45:00,1.28526,1.28649,1.28438,1.2849,244
2026-01-20 06:00:00,1.28567,1.28581,1.28441,1.28565,445
2026-01-20 06:15:00,1.2862,1.28703,1.28558,1.28575,395
2026-01-20 06:30:00,1.28575,1.28786,1.28517,1.28626,467
2026-01-20 06:45:00,1.28537,1.28712,1.28448,1.2858,127
2026-01-20 07:00:00,1.28607,1.28699,1.28552,1.28611,302
2026-01-20 07:15:00,1.28625,1.2864,1.28536,1.28615,485
2026-01-20 07:30:00,1.2867,1.28696,1.28546,1.28564,145
2026-01-20 07:45:00,1.28515,1.28586,1.28454,1.28521,161
2026-01-20 08:00:00,1.2849,1.28613,1.28352,1.2861,211
2026-01-20 08:15:00,1.2864,1.28708,1.28491,1.28551,279
2026-01-20 08:30:00,1.28584,1.28779,1.28515,1.28531,218
2026-01-20 08:45:00,1.28533,1.28674,1.28489,1.28535,222
2026-01-20 09:00:00,1.28461,1.28632,1.28452,1.28549,498
2026-01-20 09:15:00,1.28478,1.28559,1.28439,1.28499,432
2026-01-20 09:30:00,1.28547,1.28561,1.28483,1.28519,194
2026-01-20 09:45:00,1.28549,1.28741,1.28465,1.28538,482
2026-01-20 10:00:00,1.28546,1.28643,1.28431,1.28631,237
2026-01-20 10:15:00,1.28582,1.28779,1.2849,1.28697,407
2026-01-20 10:30:00,1.28643,1.28735,1.28582,1.28694,220
2026-01-20 10:45:00,1.28631,1.28783,1.28585,1.28631,493
2026-01-20 11:00:00,1.28582,1.28728,1.28496,1.28564,149
2026-01-20 11:15:00,1.28553,1.28591,1.2847,1.28518,439
2026-01-20 11:30:00,1.28404,1.28604,1.28357,1.28523,106
2026-01-20 11:45:00,1.2856,1.2869,1.28406,1.28622,286
2026-01-20 12:00:00,1.2867,1.28712,1.28569,1.28667,160
2026-01-20 12:15:00,1.28595,1.28783,1.28557,1.28726,140
2026-01-20 12:30:00,1.28726,1.28814,1.28647,1.28682,267
2026-01-20 12:45:00,1.2867,1.28746,1.28587,1.28594,341
2026-01-20 13:00:00,1.28551,1.28718,1.28538,1.28612,429
2026-01-20 13:15:00,1.28588,1.28652,1.28429,1.28523,434
2026-01-20 13:30:00,1.28479,1.2856,1.28351,1.28538,499
2026-01-20 13:45:00,1.28498,1.28661,1.28441,1.28528,159
2026-01-20 14:00:00,1.28561,1.28629,1.28459,1.28471,439
2026-01-20 14:15:00,1.28471,1.2849,1.28429,1.28477,196
2026-01-20 14:30:00,1.28447,1.2854,1.28317,1.28522,107
2026-01-20 14:45:00,1.28534,1.28638,1.28461,1.28556,256
2026-01-20 15:00:00,1.28701,1.2871,1.28525,1.28666,410
2026-01-20 15:15:00,1.28718,1.28742,1.28637,1.28742,180
2026-01-20 15:30:00,1.28857,1.28873,1.28729,1.28826,184
2026-01-20 15:45:00,1.288,1.28888,1.28781,1.28853,479
2026-01-20 16:00:00,1.28736,1.28864,1.28689,1.2884,260
2026-01-20 16:15:00,1.28778,1.28952,1.28778,1.28815,163
2026-01-20 16:30:00,1.28854,1.28889,1.28742,1.28791,185
2026-01-20 16:45:00,1.28771,1.28871,1.28665,1.28824,362
2026-01-20 17:00:00,1.28925,1.29036,1.28807,1.29035,201
2026-01-20 17:15:00,1.28966,1.29097,1.2884,1.28985,455
2026-01-20 17:30:00,1.29066,1.29108,1.28963,1.29075,214
2026-01-20 17:45:00,1.2908,1.29162,1.28985,1.2911,122
2026-01-20 18:00:00,1.29124,1.29195,1.28967,1.29029,295
2026-01-20 18:15:00,1.29051,1.29222,1.29016,1.29024,295
2026-01-20 18:30:00,1.29056,1.29078,1.28981,1.28987,165
2026-01-20 18:45:00,1.28939,1.29091,1.28857,1.29038,120
2026-01-20 19:00:00,1.29093,1.29104,1.2894,1.29072,259
2026-01-20 19:15:00,1.29089,1.29097,1.29064,1.29094,369
2026-01-20 19:30:00,1.29053,1.29108,1.2898,1.29099,423
2026-01-20 19:45:00,1.29154,1.29179,1.29021,1.29057,134
2026-01-20 20:00:00,1.29068,1.29142,1.29047,1.29056,330
2026-01-20 20:15:00,1.29063,1.29149,1.29008,1.29082,419
2026-01-20 20:30:00,1.29168,1.29295,1.29051,1.29053,185
2026-01-20 20:45:00,1.29065,1.2911,1.28994,1.29041,302
2026-01-20 21:00:00,1.29163,1.29186,1.29004,1.2916,299
2026-01-20 21:15:00,1.29269,1.29288,1.29065,1.29212,210
2026-01-20 21:30:00,1.29165,1.29255,1.29085,1.29255,111
2026-01-20 21:45:00,1.2922,1.29304,1.29144,1.29253,484
2026-01-20 22:00:00,1.29181,1.29337,1.29114,1.2922,304
2026-01-20 22:15:00,1.29202,1.29273,1.29083,1.29273,423
2026-01-20 22:30:00,1.29231,1.29311,1.29182,1.2925,391
2026-01-20 22:45:00,1.292,1.29292,1.29114,1.29164,165
2026-01-20 23:00:00,1.29202,1.29304,1.29126,1.29285,315
2026-01-20 23:15:00,1.29314,1.29474,1.29114,1.29183,263
2026-01-20 23:30:00,1.29248,1.29281,1.29097,1.29108,152
2026-01-20 23:45:00,1.29114,1.29156,1.29046,1.29075,375
2026-01-21 00:00:00,1.29055,1.29126,1.28966,1.28982,221
2026-01-21 00:15:00,1.29024,1.29051,1.28857,1.2887,220
2026-01-21 00:30:00,1.2891,1.28975,1.28817,1.28963,318
2026-01-21 00:45:00,1.29027,1.2907,1.28949,1.29009,183
2026-01-21 01:00:00,1.28965,1.29021,1.28945,1.28975,313
2026-01-21 01:15:00,1.29041,1.29139,1.288,1.28938,327
2026-01-21 01:30:00,1.28954,1.28962,1.28813,1.28917,417
2026-01-21 01:45:00,1.28929,1.28963,1.28817,1.28874,164
2026-01-21 02:00:00,1.2882,1.2891,1.28809,1.28848,252
2026-01-21 02:15:00,1.28785,1.28956,1.28757,1.28827,285
2026-01-21 02:30:00,1.28844,1.28869,1.28733,1.2874,322
2026-01-21 02:45:00,1.2878,1.28783,1.28672,1.28709,124
2026-01-21 03:00:00,1.28716,1.28766,1.28574,1.28588,267
2026-01-21 03:15:00,1.28502,1.28593,1.28498,1.28592,202
2026-01-21 03:30:00,1.28551,1.2871,1.28508,1.28706,137
2026-01-21 03:45:00,1.28663,1.28718,1.2854,1.28698,391
2026-01-21 04:00:00,1.2869,1.28774,1.28603,1.2861,284
2026-01-21 04:15:00,1.28711,1.28815,1.28533,1.28793,354
2026-01-21 04:30:00,1.28734,1.2881,1.2861,1.28772,274
2026-01-21 04:45:00,1.28814,1.28887,1.28714,1.28798,254
2026-01-21 05:00:00,1.28746,1.28827,1.28714,1.28797,381
2026-01-21 05:15:00,1.28801,1.28895,1.28735,1.28743,178
2026-01-21 05:30:00,1.28798,1.28881,1.28711,1.28772,245
2026-01-21 05:45:00,1.28647,1.28864,1.28581,1.28757,158
2026-01-21 06:00:00,1.28724,1.28788,1.28671,1.2874,492
2026-01-21 06:15:00,1.28743,1.28815,1.2858,1.28805,179
2026-01-21 06:30:00,1.28807,1.28899,1.28636,1.28718,429
2026-01-21 06:45:00,1.28614,1.28735,1.28523,1.28712,373
2026-01-21 07:00:00,1.28738,1.28882,1.28605,1.28835,243
2026-01-21 07:15:00,1.28789,1.28855,1.28731,1.28829,216
2026-01-21 07:30:00,1.28857,1.28956,1.28799,1.28885,414
2026-01-21 07:45:00,1.28867,1.29039,1.28827,1.28847,281
2026-01-21 08:00:00,1.28889,1.28944,1.28743,1.28854,161
2026-01-21 08:15:00,1.28854,1.28946,1.28826,1.28833,418
2026-01-21 08:30:00,1.28819,1.2885,1.28765,1.2882,495
2026-01-21 08:45:00,1.28862,1.28995,1.28753,1.28941,252
2026-01-21 09:00:00,1.28925,1.28963,1.2878,1.28833,206
2026-01-21 09:15:00,1.28804,1.28879,1.28722,1.28847,162
2026-01-21 09:30:00,1.28836,1.28945,1.2879,1.28933,219
2026-01-21 09:45:00,1.28874,1.29065,1.28859,1.29012,390
2026-01-21 10:00:00,1.29039,1.29088,1.28962,1.29012,301
2026-01-21 10:15:00,1.28986,1.2907,1.28873,1.2903,273
2026-01-21 10:30:00,1.29037,1.29091,1.29009,1.29082,102
2026-01-21 10:45:00,1.2909,1.29125,1.28902,1.29049,433
2026-01-21 11:00:00,1.28966,1.29064,1.28906,1.29061,196
2026-01-21 11:15:00,1.29079,1.29159,1.28941,1.29096,268
2026-01-21 11:30:00,1.29078,1.29154,1.2903,1.29104,240
2026-01-21 11:45:00,1.291,1.29149,1.29046,1.29112,156
2026-01-21 12:00:00,1.2907,1.29168,1.28975,1.29168,278
2026-01-21 12:15:00,1.29189,1.2932,1.29108,1.29287,211
2026-01-21 12:30:00,1.29336,1.29456,1.29256,1.29392,369
2026-01-21 12:45:00,1.2939,1.29437,1.2931,1.29362,383
2026-01-21 13:00:00,1.29407,1.29436,1.29325,1.29341,454
2026-01-21 13:15:00,1.29367,1.29398,1.29174,1.29239,377
2026-01-21 13:30:00,1.29121,1.29309,1.29078,1.29221,158
2026-01-21 13:45:00,1.29223,1.29269,1.29095,1.29187,200
2026-01-21 14:00:00,1.29158,1.29246,1.29114,1.29115,494
2026-01-21 14:15:00,1.29088,1.29174,1.29065,1.29163,436
2026-01-21 14:30:00,1.2918,1.29327,1.29075,1.29253,154
2026-01-21 14:45:00,1.29257,1.29277,1.29223,1.29273,275
2026-01-21 15:00:00,1.29257,1.29362,1.29181,1.29195,172
2026-01-21 15:15:00,1.29306,1.29386,1.29175,1.29211,261
2026-01-21 15:30:00,1.29268,1.29345,1.29126,1.29185,183
2026-01-21 15:45:00,1.29191,1.29299,1.29128,1.29262,363
2026-01-21 16:00:00,1.29237,1.29412,1.29092,1.29149,321
2026-01-21 16:15:00,1.29171,1.29195,1.29058,1.29145,375
2026-01-21 16:30:00,1.29074,1.29158,1.29013,1.29152,204
2026-01-21 16:45:00,1.29207,1.29243,1.29127,1.29128,409
2026-01-21 17:00:00,1.29169,1.29222,1.29091,1.29177,232
2026-01-21 17:15:00,1.29224,1.29344,1.29158,1.292,226
2026-01-21 17:30:00,1.29188,1.29239,1.29151,1.29196,339
2026-01-21 17:45:00,1.292,1.29305,1.29087,1.29157,435
2026-01-21 18:00:00,1.29173,1.29182,1.29068,1.29086,102
2026-01-21 18:15:00,1.29059,1.29131,1.2898,1.29078,244
2026-01-21 18:30:00,1.29104,1.29241,1.28983,1.28997,210
2026-01-21 18:45:00,1.28983,1.29036,1.28912,1.28959,196
2026-01-21 19:00:00,1.28977,1.2908,1.28919,1.28961,464
2026-01-21 19:15:00,1.28872,1.28974,1.28748,1.28904,166
2026-01-21 19:30:00,1.28949,1.2896,1.2889,1.28955,399
